id,title,lat,lon,city,state,postcode,operator,num_connections,num_points,max_power_kw,speed_category,is_operational,year_created,cluster,is_free,is_desert
185396,Süderstraße 81,54.800189,9.397607,Harrislee,,24955,,2,2,20.0,Slow (<22 kW),,2021,0,False,False
185395,Dieselstr. 1,51.5229,6.34876,Geldern,,47608,,3,3,45.0,Medium (22-49 kW),,2021,2,False,False
185394,Hindenburgstraße 8,48.468054943322784,8.412340908939427,Freudenstadt,,72250,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185393,Kreuzbergstraße,49.75681,10.97678,Hallerndorf,,91352,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185392,Am Gymnasium 4,54.3032,9.664949,Rendsburg,,24768,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185391,Bahnhofstraße 9,54.302991,9.668224,Rendsburg,,24768,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185390,Luisenglück 43,51.4765056,7.4325137,Dortmund,,44225,,3,3,50.0,Fast (50-99 kW),,2021,2,False,False
185389,Blumenstr. 49,51.17416,7.08077,Solingen,,42655,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185388,Paradeplatz 8,54.299726,9.664899,Rendsburg,,24768,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185387,Bornweg 2,50.7531225,8.49541199999998,Bad Endbach,,35080,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185386,Krummbogen 80,54.295565,10.116125,Kiel,,24113,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185385,Schulstr. 1,52.529385,13.13987,Berlin,,13591,,1,1,3.7,Slow (<22 kW),,2021,3,False,False
185384,Am Bahnhof,52.29896,13.2667,Ludwigsfelde,,14974,,4,4,11.0,Slow (<22 kW),,2021,3,False,False
185383,Am Voßberg 1,54.292711,10.910778,Oldenburg,,23758,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
185382,Spandauer Damm 134,52.519254,13.27461,Berlin,,14055,,3,3,50.0,Fast (50-99 kW),,2021,3,False,False
185381,Augsburger Str. 25,52.501585,13.335301,Berlin,,10789,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185380,Keplerstraße 33,48.98805,12.20407,Neutraubling,,93073,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185379,Schuhstraße,54.287102,10.880287,Oldenburg in Holstein,,23758,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185378,Waldfriedhofstr. 115,48.111876,11.503683,München,,81377,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185377,Grüner Kamp 9,54.2865642999999,9.67653489999997,Osterrönfeld,,24783,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185376,Parkplatz Siegenerstr. 99 Nahkauf,50.935852,7.899346,Wenden,,57482,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185375,Pfeilerstraße,49.123813,8.600682,Bruchsal,,76646,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185374,Liebigstr. 26,54.280648,10.146572,Kiel,,24145,,1,1,22.0,Medium (22-49 kW),,2021,0,False,False
185373,Raststätte Riedener Wald West,49.944266,10.020356,Hausen bei Würzburg,,97267,,3,3,50.0,Fast (50-99 kW),,2021,5,False,False
185372,Schwimmbadstraße 1,51.724269,10.247522,Osterode am Harz,,37520,,4,4,11.0,Slow (<22 kW),,2021,4,False,False
185371,Große Elbstraße 61/63,53.544432,9.94305859999997,Hamburg,,22767,,2,2,11.0,Slow (<22 kW),,2021,0,False,False
185369,Eiderkamp 1,54.240756,10.055806,Flintbek,,24220,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185368,Rosenstraße 17,53.78151,9.686211,Klein Offenseth-Sparrieshoop,,25365,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185367,Bundesstr. 5 Nr. 11,54.237167,9.085722,Weddingstedt,,25795,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185366,Hauptstraße 1,50.09474,11.73252,Gefrees,,95482,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185365,Cathrinplatz (Bahnhofstraße 5),54.233607,10.279408,Preetz,,24211,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185364,Itzehoer Strasse 14,53.889881,9.520628,Dägeling,,25578,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185363,Am Berg 2,54.22987,10.29651,Schellhorn,,24211,,4,4,11.0,Slow (<22 kW),,2021,0,False,False
185362,Hauptstr./Hamburger Str. ,54.22042,9.28215,Tellingstedt,,25782,,6,6,22.0,Medium (22-49 kW),,2021,0,False,False
185361,Ostenendstraße 100,49.454917,11.11675,Nürnberg,,90482,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185360,An der Zschauke 4,51.001181,13.720178,Bannewitz,,01728,,3,3,50.0,Fast (50-99 kW),,2021,3,False,False
185359,Haaggasse 3,49.995671,9.575132,Lohr am Main,,97816,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185358,Blauort bei 11,54.210577,8.921203,Wesselburen,,25764,,10,10,22.0,Medium (22-49 kW),,2021,0,False,False
185357,Auf dem Quellberg 31,51.843469,7.294803,Dülmen,,48249,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185356,Hauptstr. bei 52,54.2008,8.909,Süderdeich,,25764,,10,10,22.0,Medium (22-49 kW),,2021,0,False,False
185355,Comfortcharge Ladestation,54.19892,9.10044,Heide,Schleswig-Holstein,25746,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
185354,Raststätte Höhenrain Ost,47.926837,11.402944,Berg (Starnberger See),,82335,,3,3,50.0,Fast (50-99 kW),,2021,1,False,False
185353,Fritz-Thiedemann-Ring 20,54.195946,9.121534,Heide,,25746,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
185352,Am Obstgarten 10,54.190202,11.054999,Kellenhusen,,23746,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185351,Am Nordhafen 2,51.460398,6.752728,Duisburg,,47138,,3,3,50.0,Fast (50-99 kW),,2021,2,False,False
185350,Rudolf Dieselstraße 16,50.307244,8.515749,Neu-Anspach,,61267,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185349,Dorfstraße bei 28,54.175073,8.936176,Wesselburener Deichhausen,,25764,,6,6,22.0,Medium (22-49 kW),,2021,0,False,False
185348,Münsterstr. 80,52.265833,7.715833,Ibbenbüren,,49477,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
185347,Ernst-Litfaß-Straße 2,53.54559,10.90874,Zarrentin am Schaalsee,,19246,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
185346,Bruckenhofer Straße 7,49.60444,11.055574,Spardorf,,91080,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185345,Sedanstraße 12,52.199554,8.591046,Bünde,,32257,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
185344,Ehinger Str. 10,48.110326,9.944458,Ochsenhausen,,88416,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185343,Körzendorf 52,49.86203,11.44449,Ahorntal,,95491,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
185342,Zeppelinstr 156,48.783753,9.147563,Stuttgart,,70193,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185341,Fischersteig bei 1,54.147879,11.755066,Kühlungsborn,,18225,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185340,Mühlenweg 61 A,53.7083345,14.1581016,Luckow,,17375,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185338,Lämmerspieler Str. 12,50.116499,8.838959,Mühlheim am Main,,63165,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185337,Essener Str. 29,51.403873,7.136015,Hattingen,,45529,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185336,Jungfernstieg 1,54.13361,10.61928,Eutin,,23701,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185335,Viktor-Frankl-Straße 5a,48.08156,10.85591,Kaufering,,86916,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185333,Krechtinger Straße 30,51.773323059082,6.62274122238159,Hamminkeln,,46499,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185332,Fischerweg 408,54.117541,12.084576,Rostock,,18069,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185331,Schützenrain,50.332497,8.755457,Friedberg,,61169,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
185330,Hinrichsdorfer Str. 13a,54.114421,12.07242,Rostock,,18146,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
185329,Altes Heidland 1,52.902259,8.566068,Harpstedt,,27243,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
185328,Bohnengasse 2,48.4551492,9.3880901,St. Johann-Upfingen,,72813,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185327,Alt-Möllner-Str. 14-18,53.6241,10.679586,Mölln,,23879,,4,4,50.0,Fast (50-99 kW),,2021,0,False,False
185326,Beethovenstraße 19,54.108434,11.906215,Bad Doberan,,18209,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185325,Wentzelstraße 2,53.58065,10.00517,Hamburg,,22301,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
185324,Bahnhofstraße,52.12946,7.551433,Greven,,48268,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185323,Fischtorplatz 11,49.999671,8.277076,Mainz,,55116,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185322,Dorfstr. 30,53.9881,10.748,Timmendorfer Strand,,23669,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185321,Hans-Sachs-Straße 26,50.515587,12.128161,Plauen,,08525,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185320,Bleibergstraße 112,51.340549,7.08032,Velbert ,,42551,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185319,Goerdelerstraße 52,54.099579,12.072991,Rostock,,18069,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185318,Alt Bartelsdorfer Str. 18,54.098893,12.176992,Rostock,,18146,,4,4,320.0,Ultra-Fast (>=100 kW),,2021,0,False,False
185317,Straße der Republik,50.04376,8.241053,Wiesbaden,,65203,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185316,Eisenstraße 48,51.535444,7.471089,Dortmund,,44145,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185315,Norderhafen 22,54.505771,8.828179,Nordstrand,,25845,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185314,Bahnhofstraße ZOB,54.09447,13.369186,Greifswald,,17489,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185313,An der Wiek 7-15,54.093904513712,10.799539089203,Neustadt in Holstein,,23730,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
185312,Chemnitzer Str. 40,50.85487,12.7782,Limbach Oberfrohna,,09212,,6,6,43.0,Medium (22-49 kW),,2021,3,False,False
185311,Hauptstraße 2a,54.090144,10.48643,Bosau/Hutzfeld,,23715,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185310,Landsberger Str. 66 (Parkplatz),48.0783056,11.1308611,Inning am Ammersee,,82266,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185309,Mölschower Weg 1a,54.08793,13.86086,Trassenheide,,17449,,8,8,22.0,Medium (22-49 kW),,2021,3,False,False
185308,Strandstr. 4,54.08787,13.86436,Trassenheide,,17449,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185307,Butenwall 40,51.843364,6.855992,Borken,,46325,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185306,Gottlieb-Duttenhöfer-Straße 27,49.370455,8.251174,Haßloch,,67454,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
185305,Am Krumbachskothen 1,51.2985354,6.8408593,Ratingen,,40878,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185304,Niederheider Straße 132,51.174901596,6.845049048,Düsseldorf,,40589,,4,4,22.0,Medium (22-49 kW),,2021,2,False,False
185303,Frauentorplatz,51.673934,6.153467,Goch,,47574,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185302,Freisinger Straße,48.639627,11.780304,Mainburg,,84048,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185301,Am Bahnhof,50.885107,11.750476,Stadtroda,,07646,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185300,Holmmoor West BAB7 ,53.717401,9.937914,Quickborn,,25451,,3,3,50.0,Fast (50-99 kW),,2021,0,False,False
185299,Wasbeker Straße 330,54.070877,9.94127,Neumünster,,24537,,6,6,22.0,Medium (22-49 kW),,2021,0,False,False
185298,Am Markt 2,54.316272,9.671611,Büdelsdorf,,24782,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185297,Fehrmanstr. 13,54.0605,9.9718,Neumünster,,24539,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185295,Hafelstr. 200,51.320776,6.600709,Krefeld,,47809,,2,2,11.0,Slow (<22 kW),,2021,2,False,False
185294,Gewerbestraße 13,54.038001,11.686047,Neubukow,,18233,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185293,An der Stadtmauer 15,49.96368,8.952828,Babenhausen,,64832,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185292,Jakob-Henle-Straße 8,49.483622,10.972136,Fürth,,90763,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185291,Dorfstr. 63,54.00511,10.165816,Rickling,,24635,,6,6,22.0,Medium (22-49 kW),,2021,0,False,False
185290,Holzmarkt 1a,53.99795,9.26293,Burg,,25712,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185289,An der Aalbeek 13,53.989669,10.815657,Timmendorfer Strand,,23669,,1,1,22.0,Medium (22-49 kW),,2021,0,False,False
185288,Treppendorfer Str. 2,49.928984,11.298139,Hollfeld,,96142,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185287,Rungestr. 22,52.512341,13.4189,Berlin,,10179,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
185285,Gartenstraße,51.124165,11.41809,Buttstädt,,99636,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185284,Stellbrooker Weg,53.948611,10.03,Heidmühlen,,24598,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185283,Adelmannsdorfer Str. 3,49.225602,10.730294,Wolframs-Eschenbach,,91639,,2,2,11.0,Slow (<22 kW),,2021,1,False,False
185282,Kurparkstraße 4,53.94018,14.191105,Seebad Ahlbeck / Heringsdorf,,17419,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185281,Zum Hafenplatz 1,53.940018,10.851833,Lübeck,,23570,,4,4,50.0,Fast (50-99 kW),,2021,0,False,False
185280,Itzehoher Platz 1,53.9350627,9.4958241,Itzehohe,,25524,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185279,Bahnhofstraße 13,53.934587,10.307248,Bad Segeberg,,23795,,2,2,50.0,Fast (50-99 kW),,2021,0,False,False
185278,Leopardstraße 10,53.934511,10.274708,Bad Segeberg,,23795,,2,2,50.0,Fast (50-99 kW),,2021,0,False,False
185277,Overhetfelder Str. 24,51.212771,6.163098,Niederkrüchten,,41372,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185276,Rathausstr. 28,49.43618,8.8099499,Schönau,,69250,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185275,Theodor-Storm-Str. 4,53.933546,10.209471,Bad Segeberg,,23795,,2,2,22.0,Medium (22-49 kW),,2021,0,False,False
185274,Gmünder Straße 76/3,48.7120259217638,9.82087843952751,Donzdorf,,73072,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185273,Kalmsweg 1,53.136474,8.739885,Bremen,,28239,,3,3,50.0,Fast (50-99 kW),,2021,4,False,False
185272,Lieberweg 46,48.205212,11.572912,München,,80937,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185271,Herrengarten 29,48.71056,8.72166,Calw,,75365,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185270,Im Gewerbegebiet 4,53.145772,7.561996,Rhauderfehn,,26817,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
185269,Rathausstr. 1,49.267741,11.920071,Schmidmühlen,,92287,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
185268,St.-Michael-Str.,49.474768,11.804923,Poppenricht,,92284,,2,2,11.0,Slow (<22 kW),,2021,1,False,False
185267,Güterstraße 8,51.7338790893554,6.60158729553222,Hamminkeln,,46499,,2,2,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
185266,Limesstraße 2A,50.026141,8.79072,Dietzenbach,,63128,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185265,Am Hafen 1,53.87122,13.92683,Usedom,,17406,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185264,Am Anger 5,49.656917,11.028806,Baiersdorf,,91083,,4,4,22.0,Medium (22-49 kW),,2021,1,False,False
185263,Am Bahnhof 1,53.8578955,11.1850808,Grevesmühlen,,23936,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
185262,Gotenstraße 12-16,49.497756,8.555587,Mannheim,,68259,,3,3,22.0,Medium (22-49 kW),,2021,5,False,False
185261,Bahnhofstraße 27,53.85293,9.68205,Westerhorn,,25364,,4,4,22.0,Medium (22-49 kW),,2021,0,False,False
185259,Krankenhausstraße 2,51.351642,7.115131,Velbert ,,42555,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
185258,Wilhelm-Raabe-Straße 3,50.00339,8.213308,Mainz,,55124,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
185257,Hauptstraße 12,53.851265,10.12043,Stuvenborn,,24641,,1,1,11.0,Slow (<22 kW),,2021,0,False,False
185256,Am Schmelzbach 81,50.687694,12.51579,Wilkau-Haßlau,,08112,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
185255,Hauptstr. 4,48.678733,8.898815,Aidlingen,,71134,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
185254,Waich 9-10,47.731438,12.661461,Ruhpolding,,83324,,2,2,22.0,Medium (22-49 kW),,2021,1,False,False
185253,Friedhofstraße 2,48.026878,8.601595,Tuningen,,78609,,4,4,22.0,Medium (22-49 kW),,2021,5,False,False
